2025-10-18 14:41:10 - INFO - ================================================================================
2025-10-18 14:41:10 - INFO - INICIO DE EJECUCIÓN - Algoritmo Genético España
2025-10-18 14:41:10 - INFO - Log guardado en: logs\18_14_41_Pob_500.log
2025-10-18 14:41:10 - INFO - ================================================================================
2025-10-18 14:41:10 - INFO - 
================================================================================
2025-10-18 14:41:10 - INFO - ALGORITMO GENÉTICO
2025-10-18 14:41:10 - INFO - ================================================================================
2025-10-18 14:41:10 - INFO - Días: 20
2025-10-18 14:41:10 - INFO - Lugares/día: 12
2025-10-18 14:41:10 - INFO - Población: 500
2025-10-18 14:41:10 - INFO - Tiempo límite: 2h 0m (2.00h)
2025-10-18 14:41:10 - INFO - Elitismo: 15%
2025-10-18 14:41:10 - INFO - Dataset: 2237 lugares en 20 ciudades
2025-10-18 14:41:10 - INFO - 💡 Presiona 'q' + ENTER en cualquier momento para detener y guardar el mejor resultado
2025-10-18 14:41:10 - INFO - ================================================================================

2025-10-18 14:41:10 - INFO - Creando población inicial
2025-10-18 14:44:26 - INFO - Evaluando población inicial
2025-10-18 14:44:29 - INFO - 
Iniciando evolución (hasta 7200s)...

2025-10-18 14:45:29 - INFO -   Gen   15 | Tiempo:    4.3m (resta: 115m) | Fitness:    119.3 | Puntos: 16779 | Dist:   153.8km
2025-10-18 15:01:29 - INFO -   Gen  342 | Tiempo:   20.3m (resta: 99m) | Fitness:    143.6 | Puntos: 17096 | Dist:   109.0km
2025-10-18 15:01:52 - INFO -   Gen  350 | Tiempo:   20.7m (resta: 99m) | Fitness:    143.6 | Puntos: 17096 | Dist:   109.0km
2025-10-18 15:02:53 - INFO -   Gen  371 | Tiempo:   21.7m (resta: 98m) | Fitness:    144.2 | Puntos: 17054 | Dist:   118.5km
2025-10-18 15:03:55 - INFO -   Gen  393 | Tiempo:   22.7m (resta: 97m) | Fitness:    144.5 | Puntos: 17082 | Dist:   117.7km
2025-10-18 15:04:14 - INFO -   Gen  400 | Tiempo:   23.0m (resta: 96m) | Fitness:    144.5 | Puntos: 17082 | Dist:   117.7km
2025-10-18 15:05:16 - INFO -   Gen  422 | Tiempo:   24.1m (resta: 95m) | Fitness:    145.3 | Puntos: 17062 | Dist:   116.7km
2025-10-18 15:06:17 - INFO -   Gen  444 | Tiempo:   25.1m (resta: 94m) | Fitness:    145.4 | Puntos: 17074 | Dist:   118.5km
2025-10-18 15:06:34 - INFO -   Gen  450 | Tiempo:   25.4m (resta: 94m) | Fitness:    145.4 | Puntos: 17074 | Dist:   118.5km
2025-10-18 15:07:35 - INFO -   Gen  472 | Tiempo:   26.4m (resta: 93m) | Fitness:    145.9 | Puntos: 17132 | Dist:   141.2km
2025-10-18 15:08:38 - INFO -   Gen  494 | Tiempo:   27.4m (resta: 92m) | Fitness:    145.9 | Puntos: 17132 | Dist:   141.2km
2025-10-18 15:08:55 - INFO -   Gen  500 | Tiempo:   27.7m (resta: 92m) | Fitness:    145.9 | Puntos: 17132 | Dist:   141.2km
2025-10-18 15:09:57 - INFO -   Gen  522 | Tiempo:   28.7m (resta: 91m) | Fitness:    145.9 | Puntos: 17132 | Dist:   141.2km
2025-10-18 15:10:59 - INFO -   Gen  544 | Tiempo:   29.8m (resta: 90m) | Fitness:    146.4 | Puntos: 17178 | Dist:   135.2km
2025-10-18 15:11:15 - INFO -   Gen  550 | Tiempo:   30.0m (resta: 89m) | Fitness:    146.4 | Puntos: 17178 | Dist:   135.2km
2025-10-18 15:12:17 - INFO -   Gen  572 | Tiempo:   31.1m (resta: 88m) | Fitness:    146.7 | Puntos: 17115 | Dist:   157.1km
2025-10-18 15:13:19 - INFO -   Gen  594 | Tiempo:   32.1m (resta: 87m) | Fitness:    147.4 | Puntos: 17183 | Dist:   138.6km
2025-10-18 15:13:36 - INFO -   Gen  600 | Tiempo:   32.4m (resta: 87m) | Fitness:    147.4 | Puntos: 17183 | Dist:   137.6km
2025-10-18 15:14:38 - INFO -   Gen  623 | Tiempo:   33.4m (resta: 86m) | Fitness:    148.6 | Puntos: 17198 | Dist:   135.4km
2025-10-18 15:15:40 - INFO -   Gen  645 | Tiempo:   34.4m (resta: 85m) | Fitness:    148.6 | Puntos: 17198 | Dist:   135.4km
2025-10-18 15:15:54 - INFO -   Gen  650 | Tiempo:   34.7m (resta: 85m) | Fitness:    148.6 | Puntos: 17198 | Dist:   135.4km
2025-10-18 15:16:55 - INFO -   Gen  672 | Tiempo:   35.7m (resta: 84m) | Fitness:    148.6 | Puntos: 17199 | Dist:   137.1km
2025-10-18 15:17:56 - INFO -   Gen  693 | Tiempo:   36.7m (resta: 83m) | Fitness:    148.7 | Puntos: 17215 | Dist:   144.8km
2025-10-18 15:18:17 - INFO -   Gen  700 | Tiempo:   37.1m (resta: 82m) | Fitness:    149.4 | Puntos: 17178 | Dist:   125.8km
2025-10-18 15:19:19 - INFO -   Gen  722 | Tiempo:   38.1m (resta: 81m) | Fitness:    149.4 | Puntos: 17182 | Dist:   129.2km
2025-10-18 15:20:20 - INFO -   Gen  743 | Tiempo:   39.1m (resta: 80m) | Fitness:    149.7 | Puntos: 17210 | Dist:   143.5km
2025-10-18 15:20:40 - INFO -   Gen  750 | Tiempo:   39.5m (resta: 80m) | Fitness:    149.7 | Puntos: 17210 | Dist:   143.5km
2025-10-18 15:21:40 - INFO -   Gen  771 | Tiempo:   40.5m (resta: 79m) | Fitness:    149.8 | Puntos: 17225 | Dist:   139.8km
2025-10-18 15:22:41 - INFO -   Gen  792 | Tiempo:   41.5m (resta: 78m) | Fitness:    149.8 | Puntos: 17225 | Dist:   139.8km
2025-10-18 15:23:04 - INFO -   Gen  800 | Tiempo:   41.9m (resta: 78m) | Fitness:    149.8 | Puntos: 17225 | Dist:   139.8km
2025-10-18 15:24:04 - INFO -   Gen  821 | Tiempo:   42.9m (resta: 77m) | Fitness:    149.8 | Puntos: 17225 | Dist:   139.8km
2025-10-18 15:25:04 - INFO -   Gen  842 | Tiempo:   43.9m (resta: 76m) | Fitness:    150.0 | Puntos: 17245 | Dist:   138.5km
2025-10-18 15:25:27 - INFO -   Gen  850 | Tiempo:   44.2m (resta: 75m) | Fitness:    150.0 | Puntos: 17245 | Dist:   138.5km
2025-10-18 15:26:28 - INFO -   Gen  871 | Tiempo:   45.3m (resta: 74m) | Fitness:    150.0 | Puntos: 17245 | Dist:   138.5km
2025-10-18 15:27:29 - INFO -   Gen  892 | Tiempo:   46.3m (resta: 73m) | Fitness:    150.0 | Puntos: 17245 | Dist:   138.5km
2025-10-18 15:27:53 - INFO -   Gen  900 | Tiempo:   46.7m (resta: 73m) | Fitness:    150.2 | Puntos: 17261 | Dist:   142.4km
2025-10-18 15:28:53 - INFO -   Gen  921 | Tiempo:   47.7m (resta: 72m) | Fitness:    150.2 | Puntos: 17261 | Dist:   142.4km
2025-10-18 15:29:53 - INFO -   Gen  942 | Tiempo:   48.7m (resta: 71m) | Fitness:    150.2 | Puntos: 17268 | Dist:   144.9km
2025-10-18 15:30:16 - INFO -   Gen  950 | Tiempo:   49.0m (resta: 70m) | Fitness:    150.2 | Puntos: 17268 | Dist:   144.9km
2025-10-18 15:31:17 - INFO -   Gen  971 | Tiempo:   50.1m (resta: 69m) | Fitness:    150.2 | Puntos: 17268 | Dist:   144.9km
2025-10-18 15:32:19 - INFO -   Gen  992 | Tiempo:   51.1m (resta: 68m) | Fitness:    150.2 | Puntos: 17268 | Dist:   144.9km
2025-10-18 15:32:43 - INFO -   Gen 1000 | Tiempo:   51.5m (resta: 68m) | Fitness:    150.2 | Puntos: 17268 | Dist:   144.9km
2025-10-18 15:33:44 - INFO -   Gen 1021 | Tiempo:   52.5m (resta: 67m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:34:46 - INFO -   Gen 1042 | Tiempo:   53.5m (resta: 66m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:35:09 - INFO -   Gen 1050 | Tiempo:   53.9m (resta: 66m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:36:10 - INFO -   Gen 1071 | Tiempo:   55.0m (resta: 65m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:37:10 - INFO -   Gen 1091 | Tiempo:   56.0m (resta: 64m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:37:36 - INFO -   Gen 1100 | Tiempo:   56.4m (resta: 63m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:37:45 - INFO - 
ESTANCAMIENTO DETECTADO: 100 generaciones sin mejora en la era
2025-10-18 15:37:45 - INFO -  Mejor fitness de la era: 150.8 (Mejor global: 150.8)
2025-10-18 15:37:45 - INFO - 
 REINICIANDO POBLACIÓN
2025-10-18 15:41:11 - INFO - Nueva población creada (500 individuos)

2025-10-18 15:41:11 - INFO -   Gen 1103 | Tiempo:   56.5m (resta: 63m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:42:12 - INFO -   Gen 1118 | Tiempo:   61.0m (resta: 59m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:43:14 - INFO -   Gen 1135 | Tiempo:   62.0m (resta: 57m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:44:07 - INFO -   Gen 1150 | Tiempo:   62.9m (resta: 57m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:45:10 - INFO -   Gen 1171 | Tiempo:   63.9m (resta: 56m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:46:11 - INFO -   Gen 1191 | Tiempo:   65.0m (resta: 55m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:46:38 - INFO -   Gen 1200 | Tiempo:   65.4m (resta: 54m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:47:39 - INFO -   Gen 1221 | Tiempo:   66.4m (resta: 53m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:48:39 - INFO -   Gen 1242 | Tiempo:   67.4m (resta: 52m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:49:02 - INFO -   Gen 1250 | Tiempo:   67.8m (resta: 52m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:50:05 - INFO -   Gen 1271 | Tiempo:   68.9m (resta: 51m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:51:07 - INFO -   Gen 1292 | Tiempo:   69.9m (resta: 50m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:51:30 - INFO -   Gen 1300 | Tiempo:   70.3m (resta: 49m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:52:30 - INFO -   Gen 1320 | Tiempo:   71.3m (resta: 48m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:53:32 - INFO -   Gen 1340 | Tiempo:   72.3m (resta: 47m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:54:03 - INFO -   Gen 1350 | Tiempo:   72.8m (resta: 47m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:55:05 - INFO -   Gen 1370 | Tiempo:   73.9m (resta: 46m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:56:07 - INFO -   Gen 1390 | Tiempo:   74.9m (resta: 45m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:56:37 - INFO -   Gen 1400 | Tiempo:   75.4m (resta: 44m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:57:40 - INFO -   Gen 1421 | Tiempo:   76.4m (resta: 43m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:58:42 - INFO -   Gen 1442 | Tiempo:   77.5m (resta: 42m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 15:59:07 - INFO -   Gen 1450 | Tiempo:   77.9m (resta: 42m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:00:07 - INFO -   Gen 1470 | Tiempo:   78.9m (resta: 41m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:01:09 - INFO -   Gen 1490 | Tiempo:   79.9m (resta: 40m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:01:38 - INFO -   Gen 1500 | Tiempo:   80.4m (resta: 39m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:02:41 - INFO -   Gen 1521 | Tiempo:   81.5m (resta: 38m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:03:41 - INFO -   Gen 1541 | Tiempo:   82.5m (resta: 37m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:04:09 - INFO -   Gen 1550 | Tiempo:   82.9m (resta: 37m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:05:10 - INFO -   Gen 1570 | Tiempo:   83.9m (resta: 36m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:06:11 - INFO -   Gen 1590 | Tiempo:   85.0m (resta: 35m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:06:40 - INFO -   Gen 1600 | Tiempo:   85.5m (resta: 34m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:07:41 - INFO -   Gen 1621 | Tiempo:   86.5m (resta: 33m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:08:43 - INFO -   Gen 1642 | Tiempo:   87.5m (resta: 32m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:09:07 - INFO -   Gen 1650 | Tiempo:   87.9m (resta: 32m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:10:09 - INFO -   Gen 1671 | Tiempo:   88.9m (resta: 31m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:11:11 - INFO -   Gen 1692 | Tiempo:   90.0m (resta: 30m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:11:35 - INFO -   Gen 1700 | Tiempo:   90.4m (resta: 29m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:12:37 - INFO -   Gen 1721 | Tiempo:   91.4m (resta: 28m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:13:39 - INFO -   Gen 1742 | Tiempo:   92.4m (resta: 27m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:14:03 - INFO -   Gen 1750 | Tiempo:   92.8m (resta: 27m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:15:06 - INFO -   Gen 1771 | Tiempo:   93.9m (resta: 26m) | Fitness:    150.8 | Puntos: 17222 | Dist:   152.1km
2025-10-18 16:16:07 - INFO -   Gen 1791 | Tiempo:   94.9m (resta: 25m) | Fitness:    151.3 | Puntos: 16673 | Dist:   148.7km
2025-10-18 16:16:34 - INFO -   Gen 1800 | Tiempo:   95.4m (resta: 24m) | Fitness:    151.3 | Puntos: 16675 | Dist:   148.7km
2025-10-18 16:17:34 - INFO -   Gen 1820 | Tiempo:   96.4m (resta: 23m) | Fitness:    151.6 | Puntos: 16707 | Dist:   150.4km
2025-10-18 16:18:37 - INFO -   Gen 1841 | Tiempo:   97.4m (resta: 22m) | Fitness:    151.6 | Puntos: 16707 | Dist:   150.4km
2025-10-18 16:19:05 - INFO -   Gen 1850 | Tiempo:   97.9m (resta: 22m) | Fitness:    151.6 | Puntos: 16707 | Dist:   145.7km
2025-10-18 16:20:05 - INFO -   Gen 1871 | Tiempo:   98.9m (resta: 21m) | Fitness:    151.8 | Puntos: 16721 | Dist:   152.5km
2025-10-18 16:21:07 - INFO -   Gen 1892 | Tiempo:   99.9m (resta: 20m) | Fitness:    151.9 | Puntos: 16732 | Dist:   151.1km
2025-10-18 16:21:32 - INFO -   Gen 1900 | Tiempo:  100.3m (resta: 19m) | Fitness:    151.9 | Puntos: 16837 | Dist:   150.7km
2025-10-18 16:22:34 - INFO -   Gen 1921 | Tiempo:  101.4m (resta: 18m) | Fitness:    152.0 | Puntos: 16845 | Dist:   148.4km
2025-10-18 16:23:36 - INFO -   Gen 1942 | Tiempo:  102.4m (resta: 17m) | Fitness:    152.3 | Puntos: 16773 | Dist:   158.2km
2025-10-18 16:24:01 - INFO -   Gen 1950 | Tiempo:  102.8m (resta: 17m) | Fitness:    152.3 | Puntos: 16773 | Dist:   158.2km
2025-10-18 16:25:02 - INFO -   Gen 1970 | Tiempo:  103.8m (resta: 16m) | Fitness:    153.1 | Puntos: 16853 | Dist:   148.1km
2025-10-18 16:26:04 - INFO -   Gen 1991 | Tiempo:  104.8m (resta: 15m) | Fitness:    153.1 | Puntos: 16853 | Dist:   148.1km
2025-10-18 16:26:31 - INFO -   Gen 2000 | Tiempo:  105.3m (resta: 14m) | Fitness:    153.1 | Puntos: 16853 | Dist:   148.1km
2025-10-18 16:27:31 - INFO -   Gen 2020 | Tiempo:  106.3m (resta: 13m) | Fitness:    153.3 | Puntos: 16873 | Dist:   146.6km
2025-10-18 16:28:33 - INFO -   Gen 2040 | Tiempo:  107.3m (resta: 12m) | Fitness:    153.3 | Puntos: 16873 | Dist:   146.6km
2025-10-18 16:29:04 - INFO -   Gen 2050 | Tiempo:  107.9m (resta: 12m) | Fitness:    153.3 | Puntos: 16873 | Dist:   146.6km
2025-10-18 16:30:05 - INFO -   Gen 2070 | Tiempo:  108.9m (resta: 11m) | Fitness:    153.5 | Puntos: 16888 | Dist:   142.5km
2025-10-18 16:31:07 - INFO -   Gen 2091 | Tiempo:  109.9m (resta: 10m) | Fitness:    153.5 | Puntos: 16897 | Dist:   151.8km
2025-10-18 16:31:33 - INFO -   Gen 2100 | Tiempo:  110.3m (resta: 9m) | Fitness:    153.5 | Puntos: 16897 | Dist:   151.8km
2025-10-18 16:32:35 - INFO -   Gen 2121 | Tiempo:  111.4m (resta: 8m) | Fitness:    154.3 | Puntos: 16973 | Dist:   144.2km
2025-10-18 16:33:35 - INFO -   Gen 2141 | Tiempo:  112.4m (resta: 7m) | Fitness:    154.3 | Puntos: 16973 | Dist:   143.7km
2025-10-18 16:34:02 - INFO -   Gen 2150 | Tiempo:  112.8m (resta: 7m) | Fitness:    154.3 | Puntos: 16973 | Dist:   143.7km
2025-10-18 16:35:04 - INFO -   Gen 2171 | Tiempo:  113.8m (resta: 6m) | Fitness:    154.3 | Puntos: 16973 | Dist:   143.7km
2025-10-18 16:36:06 - INFO -   Gen 2192 | Tiempo:  114.9m (resta: 5m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:36:29 - INFO -   Gen 2200 | Tiempo:  115.3m (resta: 4m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:37:32 - INFO -   Gen 2221 | Tiempo:  116.3m (resta: 3m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:38:32 - INFO -   Gen 2241 | Tiempo:  117.3m (resta: 2m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:38:59 - INFO -   Gen 2250 | Tiempo:  117.8m (resta: 2m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:40:00 - INFO -   Gen 2270 | Tiempo:  118.8m (resta: 1m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:40:40 - INFO - 
ESTANCAMIENTO DETECTADO: 100 generaciones sin mejora en la era
2025-10-18 16:40:40 - INFO -  Mejor fitness de la era: 154.3 (Mejor global: 154.3)
2025-10-18 16:40:40 - INFO - 
 REINICIANDO POBLACIÓN
2025-10-18 16:43:59 - INFO - Nueva población creada (500 individuos)

2025-10-18 16:43:59 - INFO -   Gen 2282 | Tiempo:  119.4m (resta: 0m) | Fitness:    154.3 | Puntos: 16976 | Dist:   149.8km
2025-10-18 16:43:59 - INFO - 
  Tiempo límite alcanzado: 7368.9s
2025-10-18 16:43:59 - INFO - 
✅ Evolución completada!
2025-10-18 16:43:59 - INFO - 🏆 Mejor fitness global: 154.3
2025-10-18 16:43:59 - INFO - 📊 Generaciones ejecutadas: 2282
2025-10-18 16:43:59 - INFO - ⏱️  Tiempo total: 7368.92s (122.82m)
