2025-10-20 09:33:05 - INFO - ================================================================================
2025-10-20 09:33:05 - INFO - INICIO DE EJECUCIÓN - Algoritmo Genético España
2025-10-20 09:33:05 - INFO - Log guardado en: logs\20_09_33_SA_vs_Elit10.log
2025-10-20 09:33:05 - INFO - ================================================================================
2025-10-20 09:33:05 - INFO - 
================================================================================
2025-10-20 09:33:05 - INFO - ALGORITMO GENÉTICO
2025-10-20 09:33:05 - INFO - ================================================================================
2025-10-20 09:33:05 - INFO - Días: 20
2025-10-20 09:33:05 - INFO - Lugares/día: 12
2025-10-20 09:33:05 - INFO - Población: 750
2025-10-20 09:33:05 - INFO - Tiempo límite: 4h 0m (4.00h)
2025-10-20 09:33:05 - INFO - Elitismo: 10%
2025-10-20 09:33:05 - INFO - Reparación probabilística: 70% (30% mantienen diversidad)
2025-10-20 09:33:05 - INFO - Dataset: 2237 lugares en 20 ciudades
2025-10-20 09:33:05 - INFO - 💡 Presiona 'q' + ENTER en cualquier momento para detener y guardar el mejor resultado
2025-10-20 09:33:05 - INFO - ================================================================================

2025-10-20 09:33:05 - INFO - Creando población inicial
2025-10-20 09:38:05 - INFO - Evaluando población inicial
2025-10-20 09:38:10 - INFO - 
Iniciando evolución (hasta 14400s)...

2025-10-20 09:39:15 - INFO -   Gen    7 | Tiempo:    6.0m (resta: 233m) | Fitness:    126.9 | Puntos: 16637 | Dist:   153.3km
2025-10-20 10:27:25 - INFO -   Gen  522 | Tiempo:   54.2m (resta: 185m) | Fitness:    159.2 | Puntos: 17440 | Dist:   141.0km
2025-10-20 10:28:29 - INFO -   Gen  533 | Tiempo:   55.3m (resta: 184m) | Fitness:    159.2 | Puntos: 17440 | Dist:   141.0km
2025-10-20 10:29:32 - INFO -   Gen  544 | Tiempo:   56.3m (resta: 183m) | Fitness:    159.2 | Puntos: 17440 | Dist:   141.0km
2025-10-20 10:30:04 - INFO -   Gen  550 | Tiempo:   56.9m (resta: 183m) | Fitness:    159.2 | Puntos: 17437 | Dist:   138.3km
2025-10-20 10:31:06 - INFO -   Gen  561 | Tiempo:   57.9m (resta: 182m) | Fitness:    159.2 | Puntos: 17437 | Dist:   138.3km
2025-10-20 10:32:07 - INFO -   Gen  572 | Tiempo:   58.9m (resta: 181m) | Fitness:    159.5 | Puntos: 17521 | Dist:   135.2km
2025-10-20 10:33:07 - INFO -   Gen  583 | Tiempo:   59.9m (resta: 180m) | Fitness:    159.6 | Puntos: 17632 | Dist:   135.5km
2025-10-20 10:34:11 - INFO -   Gen  594 | Tiempo:   61.0m (resta: 179m) | Fitness:    159.6 | Puntos: 17632 | Dist:   135.5km
2025-10-20 10:34:45 - INFO -   Gen  600 | Tiempo:   61.6m (resta: 178m) | Fitness:    159.6 | Puntos: 17632 | Dist:   135.5km
2025-10-20 10:35:47 - INFO -   Gen  611 | Tiempo:   62.6m (resta: 177m) | Fitness:    159.6 | Puntos: 17632 | Dist:   135.5km
2025-10-20 10:36:51 - INFO -   Gen  622 | Tiempo:   63.7m (resta: 176m) | Fitness:    159.8 | Puntos: 17633 | Dist:   145.3km
2025-10-20 10:37:53 - INFO -   Gen  633 | Tiempo:   64.7m (resta: 175m) | Fitness:    159.8 | Puntos: 17633 | Dist:   145.3km
2025-10-20 10:38:56 - INFO -   Gen  644 | Tiempo:   65.7m (resta: 174m) | Fitness:    159.8 | Puntos: 17633 | Dist:   145.3km
2025-10-20 10:39:30 - INFO -   Gen  650 | Tiempo:   66.3m (resta: 173m) | Fitness:    159.8 | Puntos: 17633 | Dist:   145.3km
2025-10-20 10:40:32 - INFO -   Gen  661 | Tiempo:   67.4m (resta: 172m) | Fitness:    160.0 | Puntos: 17623 | Dist:   135.8km
2025-10-20 10:41:36 - INFO -   Gen  672 | Tiempo:   68.4m (resta: 171m) | Fitness:    160.6 | Puntos: 17606 | Dist:   142.8km
2025-10-20 10:42:39 - INFO -   Gen  683 | Tiempo:   69.5m (resta: 170m) | Fitness:    160.6 | Puntos: 17606 | Dist:   142.8km
2025-10-20 10:43:41 - INFO -   Gen  694 | Tiempo:   70.5m (resta: 169m) | Fitness:    160.6 | Puntos: 17606 | Dist:   142.8km
2025-10-20 10:44:15 - INFO -   Gen  700 | Tiempo:   71.1m (resta: 168m) | Fitness:    160.6 | Puntos: 17606 | Dist:   142.8km
2025-10-20 10:45:15 - INFO -   Gen  711 | Tiempo:   72.1m (resta: 167m) | Fitness:    160.6 | Puntos: 17606 | Dist:   142.8km
2025-10-20 10:46:17 - INFO -   Gen  722 | Tiempo:   73.1m (resta: 166m) | Fitness:    160.6 | Puntos: 17575 | Dist:   141.6km
2025-10-20 10:47:22 - INFO -   Gen  734 | Tiempo:   74.2m (resta: 165m) | Fitness:    160.6 | Puntos: 17575 | Dist:   141.6km
2025-10-20 10:48:24 - INFO -   Gen  746 | Tiempo:   75.2m (resta: 164m) | Fitness:    160.6 | Puntos: 17575 | Dist:   141.6km
2025-10-20 10:48:45 - INFO -   Gen  750 | Tiempo:   75.6m (resta: 164m) | Fitness:    160.6 | Puntos: 17575 | Dist:   141.6km
2025-10-20 10:49:49 - INFO -   Gen  762 | Tiempo:   76.6m (resta: 163m) | Fitness:    160.8 | Puntos: 17622 | Dist:   144.6km
2025-10-20 10:50:53 - INFO -   Gen  774 | Tiempo:   77.7m (resta: 162m) | Fitness:    160.8 | Puntos: 17622 | Dist:   144.6km
2025-10-20 10:51:55 - INFO -   Gen  786 | Tiempo:   78.7m (resta: 161m) | Fitness:    160.8 | Puntos: 17622 | Dist:   144.6km
2025-10-20 10:52:57 - INFO -   Gen  798 | Tiempo:   79.8m (resta: 160m) | Fitness:    160.8 | Puntos: 17622 | Dist:   144.6km
2025-10-20 10:53:07 - INFO -   Gen  800 | Tiempo:   79.9m (resta: 160m) | Fitness:    160.8 | Puntos: 17622 | Dist:   144.6km
2025-10-20 10:54:09 - INFO -   Gen  812 | Tiempo:   81.0m (resta: 159m) | Fitness:    160.9 | Puntos: 17644 | Dist:   144.3km
2025-10-20 10:55:10 - INFO -   Gen  824 | Tiempo:   82.0m (resta: 158m) | Fitness:    160.9 | Puntos: 17644 | Dist:   144.3km
2025-10-20 10:56:13 - INFO -   Gen  836 | Tiempo:   83.0m (resta: 156m) | Fitness:    160.9 | Puntos: 17611 | Dist:   129.8km
2025-10-20 10:57:17 - INFO -   Gen  848 | Tiempo:   84.1m (resta: 155m) | Fitness:    161.2 | Puntos: 17641 | Dist:   132.6km
2025-10-20 10:57:27 - INFO -   Gen  850 | Tiempo:   84.3m (resta: 155m) | Fitness:    161.2 | Puntos: 17641 | Dist:   132.6km
2025-10-20 10:58:31 - INFO -   Gen  862 | Tiempo:   85.3m (resta: 154m) | Fitness:    161.8 | Puntos: 17604 | Dist:   138.5km
2025-10-20 10:59:35 - INFO -   Gen  874 | Tiempo:   86.4m (resta: 153m) | Fitness:    161.8 | Puntos: 17604 | Dist:   138.5km
2025-10-20 11:00:38 - INFO -   Gen  886 | Tiempo:   87.5m (resta: 152m) | Fitness:    161.8 | Puntos: 17604 | Dist:   138.5km
2025-10-20 11:01:41 - INFO -   Gen  898 | Tiempo:   88.5m (resta: 151m) | Fitness:    161.8 | Puntos: 17604 | Dist:   138.5km
2025-10-20 11:01:51 - INFO -   Gen  900 | Tiempo:   88.7m (resta: 151m) | Fitness:    161.8 | Puntos: 17604 | Dist:   138.5km
2025-10-20 11:02:55 - INFO -   Gen  912 | Tiempo:   89.7m (resta: 150m) | Fitness:    162.0 | Puntos: 17616 | Dist:   137.5km
2025-10-20 11:03:58 - INFO -   Gen  924 | Tiempo:   90.8m (resta: 149m) | Fitness:    162.0 | Puntos: 17616 | Dist:   137.5km
2025-10-20 11:05:00 - INFO -   Gen  936 | Tiempo:   91.8m (resta: 148m) | Fitness:    162.0 | Puntos: 17616 | Dist:   137.5km
2025-10-20 11:06:02 - INFO -   Gen  948 | Tiempo:   92.9m (resta: 147m) | Fitness:    162.0 | Puntos: 17616 | Dist:   137.5km
2025-10-20 11:06:13 - INFO -   Gen  950 | Tiempo:   93.0m (resta: 146m) | Fitness:    162.0 | Puntos: 17616 | Dist:   137.5km
2025-10-20 11:07:15 - INFO -   Gen  962 | Tiempo:   94.1m (resta: 145m) | Fitness:    162.1 | Puntos: 17632 | Dist:   138.7km
2025-10-20 11:08:17 - INFO -   Gen  974 | Tiempo:   95.1m (resta: 144m) | Fitness:    162.1 | Puntos: 17632 | Dist:   138.7km
2025-10-20 11:09:19 - INFO -   Gen  986 | Tiempo:   96.1m (resta: 143m) | Fitness:    162.1 | Puntos: 17632 | Dist:   138.7km
2025-10-20 11:10:21 - INFO -   Gen  998 | Tiempo:   97.2m (resta: 142m) | Fitness:    162.1 | Puntos: 17632 | Dist:   138.7km
2025-10-20 11:10:31 - INFO -   Gen 1000 | Tiempo:   97.3m (resta: 142m) | Fitness:    162.1 | Puntos: 17632 | Dist:   138.7km
2025-10-20 11:11:34 - INFO -   Gen 1012 | Tiempo:   98.4m (resta: 141m) | Fitness:    162.3 | Puntos: 17650 | Dist:   138.6km
2025-10-20 11:12:35 - INFO -   Gen 1024 | Tiempo:   99.4m (resta: 140m) | Fitness:    162.5 | Puntos: 17665 | Dist:   135.9km
2025-10-20 11:13:36 - INFO -   Gen 1036 | Tiempo:  100.4m (resta: 139m) | Fitness:    162.5 | Puntos: 17665 | Dist:   135.9km
2025-10-20 11:14:38 - INFO -   Gen 1048 | Tiempo:  101.5m (resta: 138m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:14:48 - INFO -   Gen 1050 | Tiempo:  101.6m (resta: 138m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:15:49 - INFO -   Gen 1062 | Tiempo:  102.6m (resta: 137m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:16:49 - INFO -   Gen 1074 | Tiempo:  103.6m (resta: 136m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:17:50 - INFO -   Gen 1086 | Tiempo:  104.7m (resta: 135m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:18:50 - INFO -   Gen 1098 | Tiempo:  105.7m (resta: 134m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:19:00 - INFO -   Gen 1100 | Tiempo:  105.8m (resta: 134m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:20:04 - INFO -   Gen 1113 | Tiempo:  106.9m (resta: 133m) | Fitness:    162.5 | Puntos: 17660 | Dist:   138.2km
2025-10-20 11:21:08 - INFO -   Gen 1126 | Tiempo:  108.0m (resta: 132m) | Fitness:    162.5 | Puntos: 17660 | Dist:   139.0km
2025-10-20 11:22:13 - INFO -   Gen 1139 | Tiempo:  109.1m (resta: 130m) | Fitness:    162.6 | Puntos: 17670 | Dist:   136.8km
2025-10-20 11:23:09 - INFO -   Gen 1150 | Tiempo:  110.0m (resta: 130m) | Fitness:    162.6 | Puntos: 17670 | Dist:   136.8km
2025-10-20 11:24:10 - INFO -   Gen 1162 | Tiempo:  111.0m (resta: 129m) | Fitness:    162.6 | Puntos: 17670 | Dist:   136.8km
2025-10-20 11:25:10 - INFO -   Gen 1174 | Tiempo:  112.0m (resta: 127m) | Fitness:    162.6 | Puntos: 17673 | Dist:   139.6km
2025-10-20 11:26:11 - INFO -   Gen 1186 | Tiempo:  113.0m (resta: 126m) | Fitness:    162.6 | Puntos: 17665 | Dist:   137.6km
2025-10-20 11:27:11 - INFO -   Gen 1198 | Tiempo:  114.0m (resta: 125m) | Fitness:    162.6 | Puntos: 17665 | Dist:   137.6km
2025-10-20 11:27:21 - INFO -   Gen 1200 | Tiempo:  114.2m (resta: 125m) | Fitness:    162.6 | Puntos: 17665 | Dist:   137.6km
2025-10-20 11:28:23 - INFO -   Gen 1212 | Tiempo:  115.2m (resta: 124m) | Fitness:    162.7 | Puntos: 17673 | Dist:   138.6km
2025-10-20 11:29:24 - INFO -   Gen 1224 | Tiempo:  116.2m (resta: 123m) | Fitness:    162.7 | Puntos: 17674 | Dist:   136.8km
2025-10-20 11:30:27 - INFO -   Gen 1236 | Tiempo:  117.3m (resta: 122m) | Fitness:    162.7 | Puntos: 17674 | Dist:   136.8km
2025-10-20 11:31:28 - INFO -   Gen 1248 | Tiempo:  118.3m (resta: 121m) | Fitness:    162.8 | Puntos: 17678 | Dist:   137.3km
2025-10-20 11:31:39 - INFO -   Gen 1250 | Tiempo:  118.5m (resta: 121m) | Fitness:    162.8 | Puntos: 17678 | Dist:   137.3km
2025-10-20 11:32:40 - INFO -   Gen 1262 | Tiempo:  119.5m (resta: 120m) | Fitness:    162.9 | Puntos: 17711 | Dist:   142.0km
2025-10-20 11:33:42 - INFO -   Gen 1274 | Tiempo:  120.5m (resta: 119m) | Fitness:    162.9 | Puntos: 17711 | Dist:   142.0km
2025-10-20 11:34:43 - INFO -   Gen 1286 | Tiempo:  121.5m (resta: 118m) | Fitness:    163.0 | Puntos: 17685 | Dist:   143.2km
2025-10-20 11:35:45 - INFO -   Gen 1298 | Tiempo:  122.6m (resta: 117m) | Fitness:    163.0 | Puntos: 17685 | Dist:   143.2km
2025-10-20 11:35:55 - INFO -   Gen 1300 | Tiempo:  122.7m (resta: 117m) | Fitness:    163.0 | Puntos: 17685 | Dist:   143.2km
2025-10-20 11:36:57 - INFO -   Gen 1312 | Tiempo:  123.8m (resta: 116m) | Fitness:    163.0 | Puntos: 17685 | Dist:   143.2km
2025-10-20 11:37:59 - INFO -   Gen 1324 | Tiempo:  124.8m (resta: 115m) | Fitness:    163.0 | Puntos: 17703 | Dist:   138.4km
2025-10-20 11:39:01 - INFO -   Gen 1336 | Tiempo:  125.8m (resta: 114m) | Fitness:    163.0 | Puntos: 17703 | Dist:   138.4km
2025-10-20 11:40:03 - INFO -   Gen 1348 | Tiempo:  126.9m (resta: 113m) | Fitness:    163.0 | Puntos: 17703 | Dist:   138.4km
2025-10-20 11:40:13 - INFO -   Gen 1350 | Tiempo:  127.0m (resta: 112m) | Fitness:    163.0 | Puntos: 17703 | Dist:   138.4km
2025-10-20 11:41:16 - INFO -   Gen 1362 | Tiempo:  128.1m (resta: 111m) | Fitness:    163.0 | Puntos: 17703 | Dist:   138.4km
2025-10-20 11:42:19 - INFO -   Gen 1374 | Tiempo:  129.1m (resta: 110m) | Fitness:    163.1 | Puntos: 17708 | Dist:   135.0km
2025-10-20 11:43:22 - INFO -   Gen 1386 | Tiempo:  130.2m (resta: 109m) | Fitness:    163.1 | Puntos: 17708 | Dist:   135.0km
2025-10-20 11:44:24 - INFO -   Gen 1398 | Tiempo:  131.2m (resta: 108m) | Fitness:    163.1 | Puntos: 17708 | Dist:   135.0km
2025-10-20 11:44:35 - INFO -   Gen 1400 | Tiempo:  131.4m (resta: 108m) | Fitness:    163.1 | Puntos: 17708 | Dist:   135.0km
2025-10-20 11:45:36 - INFO -   Gen 1412 | Tiempo:  132.4m (resta: 107m) | Fitness:    163.1 | Puntos: 17708 | Dist:   135.0km
2025-10-20 11:46:39 - INFO -   Gen 1424 | Tiempo:  133.5m (resta: 106m) | Fitness:    163.3 | Puntos: 17716 | Dist:   135.5km
2025-10-20 11:47:41 - INFO -   Gen 1436 | Tiempo:  134.5m (resta: 105m) | Fitness:    163.4 | Puntos: 17694 | Dist:   139.4km
2025-10-20 11:48:44 - INFO -   Gen 1448 | Tiempo:  135.6m (resta: 104m) | Fitness:    163.4 | Puntos: 17690 | Dist:   139.2km
2025-10-20 11:48:55 - INFO -   Gen 1450 | Tiempo:  135.7m (resta: 104m) | Fitness:    163.4 | Puntos: 17690 | Dist:   139.2km
2025-10-20 11:49:57 - INFO -   Gen 1462 | Tiempo:  136.8m (resta: 103m) | Fitness:    163.4 | Puntos: 17690 | Dist:   139.2km
2025-10-20 11:51:00 - INFO -   Gen 1474 | Tiempo:  137.8m (resta: 102m) | Fitness:    163.4 | Puntos: 17690 | Dist:   139.2km
2025-10-20 11:52:03 - INFO -   Gen 1486 | Tiempo:  138.9m (resta: 101m) | Fitness:    163.4 | Puntos: 17690 | Dist:   139.2km
2025-10-20 11:53:06 - INFO -   Gen 1498 | Tiempo:  139.9m (resta: 100m) | Fitness:    163.5 | Puntos: 17727 | Dist:   142.7km
2025-10-20 11:53:17 - INFO -   Gen 1500 | Tiempo:  140.1m (resta: 99m) | Fitness:    163.5 | Puntos: 17727 | Dist:   142.7km
2025-10-20 11:54:22 - INFO -   Gen 1512 | Tiempo:  141.2m (resta: 98m) | Fitness:    163.5 | Puntos: 17727 | Dist:   142.7km
2025-10-20 11:55:25 - INFO -   Gen 1524 | Tiempo:  142.2m (resta: 97m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 11:56:29 - INFO -   Gen 1536 | Tiempo:  143.3m (resta: 96m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 11:57:33 - INFO -   Gen 1548 | Tiempo:  144.4m (resta: 95m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 11:57:43 - INFO -   Gen 1550 | Tiempo:  144.5m (resta: 95m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 11:58:46 - INFO -   Gen 1562 | Tiempo:  145.6m (resta: 94m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 11:59:50 - INFO -   Gen 1574 | Tiempo:  146.7m (resta: 93m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 12:00:53 - INFO -   Gen 1586 | Tiempo:  147.7m (resta: 92m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 12:01:56 - INFO -   Gen 1598 | Tiempo:  148.8m (resta: 91m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 12:02:07 - INFO -   Gen 1600 | Tiempo:  148.9m (resta: 91m) | Fitness:    163.8 | Puntos: 17710 | Dist:   143.9km
2025-10-20 12:03:10 - INFO -   Gen 1612 | Tiempo:  150.0m (resta: 90m) | Fitness:    164.9 | Puntos: 17792 | Dist:   147.1km
2025-10-20 12:04:14 - INFO -   Gen 1624 | Tiempo:  151.1m (resta: 88m) | Fitness:    164.9 | Puntos: 17792 | Dist:   147.1km
2025-10-20 12:05:17 - INFO -   Gen 1636 | Tiempo:  152.1m (resta: 87m) | Fitness:    164.9 | Puntos: 17792 | Dist:   147.1km
